Season_Year,Season_Type,GameKey,Game_Date,Week,PlayID,Game_Clock,YardLine,Quarter,Play_Type,Poss_Team,Home_Team_Visit_Team,Score_Home_Visiting,PlayDescription
2016,Pre,11,08/12/2016,2,1429,02:38,MIN 36,2,Punt,MIN,CIN-MIN,0 - 7,"(2:38) (Punt formation) PENALTY on MIN-B.Leonhardt, False Start, 5 yards, enforced at MIN 36 - No Play."
2016,Pre,11,08/12/2016,2,1460,02:27,MIN 31,2,Punt,MIN,CIN-MIN,0 - 7,"(2:27) J.Locke punts 47 yards to CIN 22, Center-K.McDermott. M.Alford to CIN 31 for 9 yards (M.Pruitt). PENALTY on MIN-M.Pruitt, Horse Collar Tackle, 15 yards, enforced at CIN 31."
2016,Pre,11,08/12/2016,2,2025,11:40,CIN 47,3,Punt,MIN,CIN-MIN,7 - 10,"(11:40) J.Locke punts 36 yards to CIN 11, Center-K.McDermott, fair catch by M.Alford."
2016,Pre,11,08/12/2016,2,2279,07:42,CIN 36,3,Punt,CIN,CIN-MIN,7 - 10,"(7:42) K.Huber punts 40 yards to MIN 24, Center-C.Harris. T.Stoudermire to MIN 26 for 2 yards (P.Dawson)."
2016,Pre,11,08/12/2016,2,2928,12:34,MIN 43,4,Punt,CIN,CIN-MIN,7 - 17,"(12:34) K.Huber punts 43 yards to end zone, Center-C.Harris, Touchback."
2016,Pre,11,08/12/2016,2,3125,08:07,CIN 49,4,Punt,MIN,CIN-MIN,7 - 17,"(8:07) J.Locke punts 35 yards to CIN 14, Center-K.McDermott, fair catch by A.Erickson."
2016,Pre,11,08/12/2016,2,3453,03:09,MIN 19,4,Punt,MIN,CIN-MIN,16 - 17,"(3:09) J.Locke punts 61 yards to CIN 20, Center-K.McDermott. A.Erickson for 80 yards, TOUCHDOWN."
2016,Pre,11,08/12/2016,2,3651,02:00,MIN 34,4,Punt,MIN,CIN-MIN,16 - 17,"(2:00) J.Locke punts 50 yards to CIN 16, Center-K.McDermott, fair catch by A.Erickson."
2016,Pre,12,08/11/2016,2,209,12:19,NE 28,1,Punt,NE,NE-NO,0 - 0,"(12:19) R.Allen punts 40 yards to NO 32, Center-J.Cardona. M.Murphy to NO 37 for 5 yards (J.Richards; K.Grugier-Hill)."
2016,Pre,12,08/11/2016,2,459,09:01,NO 46,1,Punt,NO,NE-NO,8 - 0,"(9:01) T.Morstead punts 30 yards to NE 24, Center-C.Highland, out of bounds. PENALTY on NE-B.King, Face Mask (15 Yards), 12 yards, enforced at NE 24."
2016,Pre,12,08/11/2016,2,556,08:11,NE 15,1,Punt,NE,NE-NO,8 - 0,"(8:11) R.Allen punts 50 yards to NO 35, Center-J.Cardona. M.Murphy MUFFS catch, and recovers at NO 37. M.Murphy to NE 15 for 48 yards (G.Grissom)."
2016,Pre,12,08/11/2016,2,859,03:05,NE 48,1,Punt,NE,NE-NO,8 - 8,"(3:05) R.Allen punts 40 yards to NO 12, Center-J.Cardona. M.Murphy pushed ob at NO 20 for 8 yards (T.Flowers)."
2016,Pre,12,08/11/2016,2,1404,11:42,NO 17,2,Punt,NO,NE-NO,14 - 16,"(11:42) T.Morstead punts 51 yards to NE 32, Center-C.Highland. C.Jones to NE 34 for 2 yards (N.Stupar). NO-B.Dixon was injured during the play. "
2016,Pre,12,08/11/2016,2,1978,03:33,NO 29,2,Punt,NO,NE-NO,17 - 16,"(3:33) T.Morstead punts 42 yards to NE 29, Center-C.Highland, out of bounds."
2016,Pre,12,08/11/2016,2,2495,13:08,NE 45,3,Punt,NE,NE-NO,17 - 16,"(13:08) R.Allen punts 45 yards to NO 10, Center-J.Cardona. T.Cadet to NO 29 for 19 yards (E.Roberts). PENALTY on NO-D.Lee, Illegal Block Above the Waist, 10 yards, enforced at NO 27."
2016,Pre,12,08/11/2016,2,2990,05:14,NO 30,3,Punt,NO,NE-NO,24 - 16,"(5:14) T.Morstead punts 44 yards to NE 26, Center-C.Highland, fair catch by V.Bentley. PENALTY on NO-K.Crawley, Fair Catch Interference, 15 yards, enforced at NE 26."
2016,Pre,12,08/11/2016,2,3115,04:19,NE 44,3,Punt,NE,NE-NO,24 - 16,"(4:19) R.Allen punts 45 yards to NO 11, Center-J.Cardona. T.Cadet to NO 17 for 6 yards (A.Derby; K.Grugier-Hill)."
2016,Pre,12,08/11/2016,2,3632,12:35,NE 24,4,Punt,NE,NE-NO,24 - 22,"(12:35) R.Allen punts 50 yards to NO 26, Center-J.Cardona. T.Cadet to NO 36 for 10 yards (C.Thompson). PENALTY on NO-J.Pruitt, Illegal Block Above the Waist, 10 yards, enforced at NO 32."
2016,Pre,12,08/11/2016,2,4485,02:50,NO 29,4,Punt,NO,NE-NO,34 - 22,"(2:50) T.Morstead punts 54 yards to NE 17, Center-C.Highland. V.Bentley to NE 29 for 12 yards (D.Lasco; D.Lee)."
2016,Pre,12,08/11/2016,2,4621,00:40,NE 30,4,Punt,NE,NE-NO,34 - 22,"(:40) R.Allen punts 47 yards to NO 23, Center-J.Cardona. T.Lewis pushed ob at NO 42 for 19 yards (S.Scheu)."
2016,Pre,13,08/12/2016,2,192,12:17,OAK 41,1,Punt,OAK,ARZ-OAK,0 - 0,"(12:17) M.King punts 59 yards to end zone, Center-J.Condo, Touchback."
2016,Pre,13,08/12/2016,2,843,03:54,ARZ 27,1,Punt,ARZ,ARZ-OAK,3 - 3,"(3:54) D.Butler punts 50 yards to OAK 23, Center-K.Canaday. D.Washington to OAK 23 for no gain (T.Jefferson)."
2016,Pre,13,08/12/2016,2,958,01:32,OAK 39,1,Punt,OAK,ARZ-OAK,3 - 3,"(1:32) M.King punts 47 yards to ARZ 14, Center-J.Condo. J.Nelson to ARZ 16 for 2 yards (K.Toomer). FUMBLES (K.Toomer), RECOVERED by OAK-J.Holton at ARZ 19. J.Holton to ARZ 19 for no gain (K.Martin)."
2016,Pre,13,08/12/2016,2,1486,10:46,OAK 25,2,Punt,OAK,ARZ-OAK,10 - 17,"(10:46) M.King punts 53 yards to ARZ 22, Center-J.Condo, fair catch by J.Nelson."
2016,Pre,13,08/12/2016,2,1597,09:46,ARZ 24,2,Punt,ARZ,ARZ-OAK,10 - 17,"(9:46) D.Butler punts 46 yards to OAK 30, Center-K.Canaday. J.Mickens pushed ob at ARZ 48 for 22 yards (K.Williams). PENALTY on OAK-De.McDonald, Offensive Holding, 10 yards, enforced at OAK 45."
2016,Pre,13,08/12/2016,2,2034,02:02,OAK 28,2,Punt,OAK,ARZ-OAK,10 - 17,"(2:02) M.King punts 57 yards to ARZ 15, Center-J.Condo. J.Nelson ran ob at ARZ 25 for 10 yards (N.Allen)."
2016,Pre,13,08/12/2016,2,2299,00:35,OAK 43,2,Punt,ARZ,ARZ-OAK,10 - 17,"(:35) D.Butler punts 43 yards to end zone, Center-K.Canaday, Touchback."
2016,Pre,13,08/12/2016,2,2743,08:31,OAK 35,3,Punt,OAK,ARZ-OAK,10 - 17,"(8:31) M.King punts 65 yards to end zone, Center-J.Condo, Touchback."
2016,Pre,13,08/12/2016,2,3025,03:12,OAK 42,3,Punt,ARZ,ARZ-OAK,10 - 17,"(3:12) G.Swanson punts 33 yards to OAK 9, Center-D.Dillon, fair catch by J.Hansley."
2016,Pre,13,08/12/2016,2,3297,00:03,ARZ 35,3,Punt,ARZ,ARZ-OAK,10 - 24,"(:03) G.Swanson punts 38 yards to OAK 27, Center-D.Dillon. J.Hansley to OAK 28 for 1 yard (E.Bouka). FUMBLES (E.Bouka), recovered by OAK-N.Thorpe at OAK 28. N.Thorpe to OAK 28 for no gain (S.Taylor)."
2016,Pre,13,08/12/2016,2,3418,13:40,OAK 35,4,Punt,OAK,ARZ-OAK,10 - 24,"(13:40) M.King punts 39 yards to ARZ 26, Center-A.East, out of bounds."
2016,Pre,13,08/12/2016,2,3503,13:13,ARZ 26,4,Punt,ARZ,ARZ-OAK,10 - 24,"(13:13) G.Swanson punts 37 yards to OAK 37, Center-D.Dillon, fair catch by M.Hall."
2016,Pre,13,08/12/2016,2,3679,09:52,ARZ 42,4,Punt,OAK,ARZ-OAK,10 - 24,"(9:52) M.King punts 30 yards to ARZ 12, Center-A.East, out of bounds."
2016,Pre,13,08/12/2016,2,3786,08:21,ARZ 21,4,Punt,ARZ,ARZ-OAK,10 - 24,"(8:21) G.Swanson punts 51 yards to OAK 28, Center-D.Dillon. M.Hall to OAK 34 for 6 yards (M.Farley). PENALTY on ARZ-I.Momah, Ineligible Downfield Kick, 5 yards, enforced at OAK 34."
2016,Pre,13,08/12/2016,2,3964,06:51,OAK 33,4,Punt,OAK,ARZ-OAK,10 - 24,"(6:51) M.King punts 59 yards to ARZ 8, Center-A.East. C.Hubert to ARZ 19 for 11 yards (De.McDonald)."
2016,Pre,14,08/13/2016,2,503,05:40,TEN 32,1,Punt,TEN,TEN-SD,3 - 7,"(5:40) (Punt formation) B.Kern punts 42 yards to SD 26, Center-B.Brinkley, downed by TEN-K.Byard."
2016,Pre,14,08/13/2016,2,711,02:00,SD 49,1,Punt,SD,TEN-SD,3 - 7,"(2:00) (Punt formation) D.Kaser punts 51 yards to end zone, Center-M.Windt, Touchback."
2016,Pre,14,08/13/2016,2,1010,13:28,SD 30,2,Punt,SD,TEN-SD,10 - 7,"(13:28) (Punt formation) D.Kaser punts 49 yards to TEN 21, Center-M.Windt. T.McBride pushed ob at TEN 37 for 16 yards (D.Watt)."
2016,Pre,14,08/13/2016,2,1797,01:19,SD 36,2,Punt,TEN,TEN-SD,17 - 10,"(1:19) (Punt formation) B.Kern punts 31 yards to SD 5, Center-B.Brinkley, downed by TEN-M.Huff."
2016,Pre,14,08/13/2016,2,1903,00:50,SD 9,2,Punt,SD,TEN-SD,17 - 10,"(:50) (Punt formation) D.Kaser punts 48 yards to TEN 43, Center-M.Windt. T.McBride to TEN 40 for -3 yards (D.McCoil)."
2016,Pre,14,08/13/2016,2,2242,11:38,SD 33,3,Punt,SD,TEN-SD,17 - 10,"(11:38) (Punt formation) PENALTY on TEN, Illegal Substitution, 5 yards, enforced at SD 33 - No Play."
2016,Pre,14,08/13/2016,2,2273,11:32,SD 38,3,Punt,SD,TEN-SD,17 - 10,"(11:32) (Punt formation) D.Kaser punts 62 yards to end zone, Center-M.Windt, Touchback."
2016,Pre,14,08/13/2016,2,2450,07:44,TEN 30,3,Punt,TEN,TEN-SD,17 - 10,"(7:44) (Punt formation) B.Kern punts 45 yards to SD 25, Center-B.Brinkley. I.Burse to SD 22 for -3 yards (J.Staples). PENALTY on SD-D.McCoil, Illegal Block Above the Waist, 10 yards, enforced at SD 22."
2016,Pre,14,08/13/2016,2,2838,03:53,SD 28,3,Punt,SD,TEN-SD,17 - 10,"(3:53) (Punt formation) D.Kaser punts 54 yards to TEN 18, Center-M.Windt. T.McBride to TEN 22 for 4 yards (R.Crawford; A.McDonald)."
2016,Pre,14,08/13/2016,2,3827,02:00,SD 39,4,Punt,TEN,TEN-SD,27 - 10,"(2:00) (Punt formation) B.Kern punts 27 yards to SD 12, Center-B.Brinkley, fair catch by R.Crawford."
2016,Pre,15,08/13/2016,2,645,04:45,KC 18,1,Punt,KC,KC-SEA,7 - 0,"(4:45) D.Colquitt punts 52 yards to SEA 30, Center-J.Winchester. T.Lockett pushed ob at SEA 47 for 17 yards (J.Winchester)."
2016,Pre,15,08/13/2016,2,1246,08:22,SEA 14,2,Punt,SEA,KC-SEA,10 - 3,"(8:22) J.Ryan punts 60 yards to KC 26, Center-N.Frese. F.Hammond to KC 44 for 18 yards (C.Marsh; N.Frese)."
2016,Pre,15,08/13/2016,2,1555,04:51,SEA 26,2,Punt,SEA,KC-SEA,13 - 3,"(4:51) J.Ryan punts 61 yards to KC 13, Center-N.Frese. T.Hill to KC 17 for 4 yards (C.Marsh)."
2016,Pre,15,08/13/2016,2,1647,03:09,KC 23,2,Punt,KC,KC-SEA,13 - 3,"(3:09) D.Colquitt punts 47 yards to SEA 30, Center-J.Winchester, downed by KC-J.Winchester. PENALTY on SEA-C.Marsh, Offensive Holding, 10 yards, enforced at SEA 30."
2016,Pre,15,08/13/2016,2,2838,03:16,SEA 38,3,Punt,SEA,KC-SEA,16 - 6,"(3:16) J.Ryan punts 58 yards to KC 4, Center-N.Frese, downed by SEA-S.Longa. Kansas City challenged the kick downed ruling, and the play was REVERSED. J.Ryan punts 62 yards to end zone, Center-N.Frese, Touchback."
2016,Pre,15,08/13/2016,2,2984,01:23,KC 25,3,Punt,KC,KC-SEA,16 - 6,"(1:23) D.Colquitt punts 53 yards to SEA 22, Center-J.Winchester. M.Hunter MUFFS catch, and recovers at SEA 6. M.Hunter to SEA 6 for no gain (J.O'Shaughnessy)."
2016,Pre,15,08/13/2016,2,3248,12:56,SEA 42,4,Punt,SEA,KC-SEA,16 - 6,"(12:56) J.Ryan punts 45 yards to KC 13, Center-N.Frese. D.Thomas to KC 16 for 3 yards (R.Robinson; K.Coleman)."
2016,Pre,15,08/13/2016,2,3474,07:55,SEA 49,4,Punt,SEA,KC-SEA,16 - 6,"(7:55) J.Ryan punts 45 yards to KC 6, Center-N.Frese. D.Robinson to KC 10 for 4 yards (N.Frese)."
2016,Pre,15,08/13/2016,2,3640,05:49,KC 39,4,Punt,KC,KC-SEA,16 - 6,"(5:49) D.Colquitt punts 48 yards to SEA 13, Center-J.Winchester. T.Reed to SEA 29 for 16 yards (A.Mulumba)."
2016,Pre,15,08/13/2016,2,4077,01:16,KC 43,4,Punt,KC,KC-SEA,16 - 9,"(1:16) D.Colquitt punts 43 yards to SEA 14, Center-J.Winchester. T.Reed MUFFS catch, and recovers at SEA 12. T.Reed to SEA 12 for no gain (S.Jones)."
2016,Pre,16,08/11/2016,2,254,12:30,TB 34,1,Punt,TB,PHI-TB,7 - 0,"(12:30) J.Schum punts 39 yards to PHI 27, Center-A.DePaola, fair catch by K.Barner. PENALTY on TB-J.Adjei-Barimah, Fair Catch Interference, 15 yards, enforced at PHI 27."
2016,Pre,16,08/11/2016,2,353,11:11,PHI 43,1,Punt,PHI,PHI-TB,7 - 0,"(11:11) D.Jones punts 57 yards to end zone, Center-J.DePalma, Touchback. PENALTY on PHI-B.Countess, Player Out of Bounds on Punt, 5 yards, enforced at TB 20."
2016,Pre,16,08/11/2016,2,860,04:26,PHI 41,1,Punt,PHI,PHI-TB,14 - 6,"(4:26) D.Jones punts 27 yards to TB 32, Center-J.DePalma, downed by PHI-N.Goode."
2016,Pre,16,08/11/2016,2,1045,01:45,TB 48,1,Punt,TB,PHI-TB,14 - 6,"(1:45) B.Anger punts 43 yards to PHI 9, Center-A.DePaola, fair catch by K.Barner."
2016,Pre,16,08/11/2016,2,1170,14:56,PHI 6,2,Punt,PHI,PHI-TB,14 - 6,"(14:56) D.Jones punts 62 yards to TB 32, Center-J.DePalma. A.Humphries to TB 42 for 10 yards (C.Maragos). PENALTY on PHI-E.Rowe, Player Out of Bounds on Punt, 5 yards, enforced at TB 42."
2016,Pre,16,08/11/2016,2,1275,14:05,TB 44,2,Punt,TB,PHI-TB,14 - 6,"(14:05) J.Schum punts 44 yards to PHI 12, Center-A.DePaola. K.Barner to PHI 15 for 3 yards (A.Glanton)."
2016,Pre,16,08/11/2016,2,1405,11:41,PHI 14,2,Punt,PHI,PHI-TB,14 - 6,"(11:41) D.Jones punts 41 yards to TB 45, Center-J.DePalma, fair catch by A.Humphries."
2016,Pre,16,08/11/2016,2,1555,09:44,TB 33,2,Punt,TB,PHI-TB,14 - 6,"(9:44) B.Anger punts 48 yards to PHI 19, Center-A.DePaola. K.Barner ran ob at PHI 22 for 3 yards (K.Tandy)."
2016,Pre,16,08/11/2016,2,1676,07:24,PHI 23,2,Punt,PHI,PHI-TB,14 - 6,"(7:24) D.Jones punts 54 yards to TB 23, Center-J.DePalma. A.Humphries ran ob at TB 28 for 5 yards (T.Graham)."
2016,Pre,16,08/11/2016,2,2032,03:25,PHI 24,2,Punt,PHI,PHI-TB,14 - 6,"(3:25) D.Jones punts 59 yards to TB 17, Center-J.DePalma. A.Humphries to TB 27 for 10 yards (T.Graham)."
2016,Pre,16,08/11/2016,2,2348,00:20,TB 46,2,Punt,PHI,PHI-TB,14 - 6,"(:20) D.Jones punts 46 yards to end zone, Center-J.DePalma, Touchback."
2016,Pre,16,08/11/2016,2,2595,12:53,PHI 34,3,Punt,PHI,PHI-TB,14 - 6,"(12:53) D.Jones punts 38 yards to TB 28, Center-J.DePalma. B.Reedy MUFFS catch, and recovers at TB 35. B.Reedy to TB 38 for 3 yards (J.DePalma)."
2016,Pre,16,08/11/2016,2,2754,09:44,PHI 50,3,Punt,TB,PHI-TB,14 - 6,"(9:44) J.Schum punts 33 yards to PHI 17, Center-A.DePaola, out of bounds."
2016,Pre,16,08/11/2016,2,3202,02:41,TB 29,3,Punt,TB,PHI-TB,14 - 6,"(2:41) B.Anger punts 51 yards to PHI 20, Center-A.DePaola. K.Barner to PHI 33 for 13 yards (J.Keyes)."
2016,Pre,16,08/11/2016,2,3359,00:13,PHI 44,3,Punt,PHI,PHI-TB,14 - 6,"(:13) D.Jones punts 32 yards to TB 24, Center-J.DePalma, out of bounds."
2016,Pre,16,08/11/2016,2,4120,04:00,TB 41,4,Punt,TB,PHI-TB,17 - 9,"(4:00) J.Schum punts 39 yards to PHI 20, Center-A.DePaola, fair catch by K.Barner."
2016,Pre,16,08/11/2016,2,4239,03:05,PHI 29,4,Punt,PHI,PHI-TB,17 - 9,"(3:05) D.Jones punts 58 yards to TB 13, Center-J.DePalma. J.Krause ran ob at TB 36 for 23 yards (D.Skinner). PENALTY on TB-R.Smith, Offensive Holding, 10 yards, enforced at TB 34."
2016,Pre,17,08/11/2016,2,273,10:02,WAS 43,1,Punt,WAS,ATL-WAS,0 - 0,"(10:02) T.Way punts 54 yards to ATL 3, Center-N.Sundberg, downed by WAS-T.Garvin. PENALTY on ATL-E.Weems, Illegal Block Above the Waist, 1 yard, enforced at ATL 2."
2016,Pre,17,08/11/2016,2,386,09:00,ATL 4,1,Punt,ATL,ATL-WAS,0 - 0,"(9:00) M.Bosher punts 53 yards to WAS 43, Center-J.Harris. W.Blackmon to WAS 44 for 1 yard (B.Poole). PENALTY on ATL-L.Reynolds, Face Mask (15 Yards), 15 yards, enforced at WAS 44."
2016,Pre,17,08/11/2016,2,657,05:30,ATL 24,1,Punt,ATL,ATL-WAS,0 - 3,"(5:30) M.Bosher punts 56 yards to WAS 20, Center-J.Harris. R.Ross to WAS 28 for 8 yards (D.Campbell; P.DiMarco)."
2016,Pre,17,08/11/2016,2,751,03:08,WAS 37,1,Punt,WAS,ATL-WAS,0 - 3,"(3:08) T.Way punts 54 yards to ATL 9, Center-N.Sundberg. J.Hardy to ATL 18 for 9 yards (S.Cravens)."
2016,Pre,17,08/11/2016,2,1397,09:15,WAS 37,2,Punt,WAS,ATL-WAS,3 - 3,"(9:15) T.Way punts 44 yards to ATL 19, Center-N.Sundberg. D.Fuller to ATL 23 for 4 yards (C.Fields). PENALTY on WAS, Illegal Formation, 5 yards, enforced at ATL 23."
2016,Pre,17,08/11/2016,2,1610,05:45,WAS 36,2,Punt,WAS,ATL-WAS,10 - 3,"(5:45) T.Way punts 51 yards to ATL 13, Center-N.Sundberg. D.Fuller to ATL 17 for 4 yards (C.Fields)."
2016,Pre,17,08/11/2016,2,2329,11:36,WAS 24,3,Punt,WAS,ATL-WAS,20 - 3,"(11:36) T.Way punts 68 yards to ATL 8, Center-N.Sundberg. D.Fuller to ATL 15 for 7 yards (M.Spaight; K.Fuller)."
2016,Pre,17,08/11/2016,2,2983,02:35,WAS 41,3,Punt,ATL,ATL-WAS,23 - 10,"(2:35) (Punt formation) PENALTY on ATL-M.Bosher, Delay of Game, 5 yards, enforced at WAS 41 - No Play."
2016,Pre,17,08/11/2016,2,3010,02:35,WAS 46,3,Punt,ATL,ATL-WAS,23 - 10,"(2:35) M.Bosher punts 46 yards to end zone, Center-J.Harris, Touchback. PENALTY on WAS-D.Phillips, Offensive Holding, 10 yards, enforced at WAS 20."
2016,Pre,17,08/11/2016,2,3134,00:23,WAS 29,3,Punt,WAS,ATL-WAS,23 - 10,"(:23) T.Way punts 41 yards to ATL 30, Center-N.Sundberg, out of bounds."
2016,Pre,17,08/11/2016,2,3631,07:24,ATL 37,4,Punt,ATL,ATL-WAS,23 - 17,"(7:24) M.Bosher punts 53 yards to WAS 10, Center-J.Harris. T.Thorpe to WAS 15 for 5 yards (C.Goodwin; J.Perkins). PENALTY on WAS-D.Stewart, Illegal Block Above the Waist, 7 yards, enforced at WAS 14."
2016,Pre,17,08/11/2016,2,3731,04:58,WAS 9,4,Punt,WAS,ATL-WAS,23 - 17,"(4:58) T.Way punts 64 yards to ATL 27, Center-N.Sundberg. J.McKissic to ATL 41 for 14 yards (J.Harris)."
2016,Pre,18,08/19/2016,3,132,14:09,ARZ 23,1,Punt,ARZ,SD-ARZ,0 - 0,"(14:09) D.Butler punts 42 yards to SD 35, Center-D.Dillon. T.Benjamin to SD 35 for no gain (C.Brooks)."
2016,Pre,18,08/19/2016,3,256,12:43,SD 47,1,Punt,SD,SD-ARZ,0 - 0,"(12:43) (Punt formation) PENALTY on SD-D.Kaser, Delay of Game, 5 yards, enforced at SD 47 - No Play."
2016,Pre,18,08/19/2016,3,279,12:05,SD 42,1,Punt,SD,SD-ARZ,0 - 0,"(12:05) D.Kaser punts 56 yards to ARZ 2, Center-M.Windt, downed by SD-D.Stuckey."
2016,Pre,18,08/19/2016,3,515,07:40,ARZ 34,1,Punt,ARZ,SD-ARZ,7 - 0,"(7:40) D.Butler punts 56 yards to SD 10, Center-D.Dillon. T.Benjamin ran ob at SD 17 for 7 yards (T.Jefferson)."
2016,Pre,18,08/19/2016,3,649,04:52,SD 31,1,Punt,SD,SD-ARZ,7 - 0,"(4:52) D.Kaser punts 52 yards to ARZ 17, Center-M.Windt. A.Ellington to ARZ 25 for 8 yards (T.Williams, D.Stuckey)."
2016,Pre,18,08/19/2016,3,979,14:15,ARZ 31,2,Punt,ARZ,SD-ARZ,10 - 0,"(14:15) D.Butler punts 47 yards to SD 22, Center-D.Dillon. I.Burse to SD 22 for no gain (C.Brooks)."
2016,Pre,18,08/19/2016,3,1564,03:54,ARZ 43,2,Punt,ARZ,SD-ARZ,13 - 0,"(3:54) D.Butler punts 42 yards to SD 15, Center-D.Dillon, fair catch by I.Burse."
2016,Pre,18,08/19/2016,3,2713,01:38,SD 42,3,Punt,SD,SD-ARZ,19 - 0,"(1:38) D.Kaser punts 55 yards to ARZ 3, Center-M.Windt. C.Hubert to ARZ 10 for 7 yards (J.Perry)."
2016,Pre,18,08/19/2016,3,2900,14:29,ARZ 26,4,Punt,ARZ,SD-ARZ,19 - 0,"(14:29) G.Swanson punts 52 yards to SD 22, Center-K.Canaday. I.Burse to SD 22 for no gain (S.Taylor). PENALTY on SD-Tr.Williams, Offensive Holding, 10 yards, enforced at SD 22."
2016,Pre,18,08/19/2016,3,3145,09:42,SD 45,4,Punt,SD,SD-ARZ,19 - 0,"(9:42) D.Kaser punts 55 yards to end zone, Center-M.Windt, Touchback."
2016,Pre,19,08/18/2016,3,144,14:09,CLV 10,1,Punt,CLV,CLV-ATL,0 - 0,"(14:09) A.Lee punts 61 yards to ATL 29, Center-C.Hughlett. J.Hardy to ATL 39 for 10 yards (C.Kirksey). PENALTY on ATL-N.Williams, Offensive Holding, 10 yards, enforced at ATL 39."
2016,Pre,19,08/18/2016,3,713,05:44,ATL 39,1,Punt,ATL,CLV-ATL,7 - 7,"(5:44) M.Bosher punts 58 yards to CLV 3, Center-J.Harris. T.Gabriel to CLV 18 for 15 yards (P.Worrilow). ATL-M.Bosher was injured during the play. His return is Probable. CLV-T.Gabriel was injured during the play. His return is Probable. "
2016,Pre,19,08/18/2016,3,913,02:28,CLV 20,1,Punt,CLV,CLV-ATL,7 - 7,"(2:28) A.Lee punts 58 yards to ATL 22, Center-C.Hughlett. J.Hardy to ATL 29 for 7 yards (R.Mostert)."
2016,Pre,19,08/18/2016,3,1475,09:54,ATL 43,2,Punt,ATL,CLV-ATL,13 - 7,"(9:54) (Punt formation) N.Rose punts 16 yards to CLV 41, Center-J.Harris, out of bounds. PENALTY on ATL-J.McKissic, Player Out of Bounds on Punt, 5 yards, enforced at CLV 41."
2016,Pre,19,08/18/2016,3,1626,07:13,CLV 37,2,Punt,CLV,CLV-ATL,13 - 7,"(7:13) (Punt formation) A.Lee punts 53 yards to ATL 10, Center-C.Hughlett. D.Fuller to ATL 13 for 3 yards (T.Carder)."
2016,Pre,19,08/18/2016,3,2444,08:21,CLV 32,3,Punt,CLV,CLV-ATL,13 - 17,"(8:21) (Punt formation) A.Lee punts 56 yards to ATL 12, Center-C.Hughlett. D.Fuller to ATL 22 for 10 yards (S.Baker). PENALTY on ATL-D.Parms, Illegal Block Above the Waist, 10 yards, enforced at ATL 22."
2016,Pre,19,08/18/2016,3,3556,04:18,CLV 39,4,Punt,CLV,CLV-ATL,13 - 24,"(4:18) (Punt formation) A.Lee punts 50 yards to ATL 11, Center-C.Hughlett. D.Fuller to ATL 20 for 9 yards (C.Hughlett)."
2016,Pre,20,08/20/2016,3,432,06:42,BLT 23,1,Punt,BLT,IND-BLT,3 - 0,"(6:42) S.Koch punts 55 yards to IND 22, Center-M.Cox. Q.Bray to IND 27 for 5 yards (J.Butler; A.Levine). PENALTY on IND-T.Bates, Illegal Formation, 5 yards, enforced at BLT 23 - No Play."
2016,Pre,20,08/20/2016,3,588,04:45,BLT 20,1,Punt,BLT,IND-BLT,3 - 0,"(4:45) S.Koch punts 57 yards to IND 23, Center-M.Cox. C.Rogers to BLT 34 for 43 yards. PENALTY on IND-N.Irving, Offensive Holding, 10 yards, enforced at IND 49."
2016,Pre,20,08/20/2016,3,1384,07:15,BLT 45,2,Punt,BLT,IND-BLT,3 - 7,"(7:15) S.Koch punts 32 yards to IND 23, Center-M.Cox, fair catch by Q.Bray."
2016,Pre,20,08/20/2016,3,2515,09:04,BLT 37,3,Punt,BLT,IND-BLT,12 - 14,"(9:04) S.Koch punts 43 yards to IND 20, Center-M.Cox, out of bounds."
2016,Pre,20,08/20/2016,3,2627,07:15,IND 23,3,Punt,IND,IND-BLT,12 - 14,"(7:15) P.McAfee punts 45 yards to BLT 32, Center-M.Overton, fair catch by M.Campanaro."
2016,Pre,20,08/20/2016,3,2818,04:35,BLT 32,3,Punt,BLT,IND-BLT,12 - 14,"(4:35) S.Koch punts 54 yards to IND 14, Center-M.Cox. C.Rogers to IND 21 for 7 yards (K.Reynolds)."
2016,Pre,20,08/20/2016,3,2940,02:24,IND 13,3,Punt,IND,IND-BLT,12 - 14,"(2:24) P.McAfee punts 59 yards to BLT 28, Center-M.Overton. M.Campanaro to BLT 49 for 21 yards (C.Coffman; A.Morrison)."
2016,Pre,20,08/20/2016,3,3310,10:40,IND 30,4,Punt,IND,IND-BLT,12 - 17,"(10:40) P.McAfee punts 58 yards to BLT 12, Center-M.Overton, out of bounds."
2016,Pre,20,08/20/2016,3,3461,08:33,BLT 29,4,Punt,BLT,IND-BLT,12 - 17,"(8:33) S.Koch punts 45 yards to IND 26, Center-M.Cox. J.Stangby to IND 36 for 10 yards (K.Conner; K.Reynolds)."
2016,Pre,20,08/20/2016,3,4022,01:11,BLT 34,4,Punt,BLT,IND-BLT,18 - 19,"(1:11) S.Koch punts 54 yards to IND 12, Center-M.Cox. J.Stangby to IND 12 for no gain (C.Jacobs)."
2016,Pre,21,08/20/2016,3,519,05:40,CAR 44,1,Punt,CAR,TEN-CAR,0 - 7,"(5:40) (Punt formation) K.Redfern punts 41 yards to TEN 15, Center-J.Jansen. D.McCluster to TEN 23 for 8 yards (A.Klein)."
